ticker,status,cik,full_text_path,risk_factors_path,mda_path
MIRA,cached,,data/raw/s1_filings/MIRA_2023-08-03.txt,data/raw/s1_filings/MIRA_2023-08-03_risk_factors.txt,data/raw/s1_filings/MIRA_2023-08-03_mda.txt
CTNT,cached,,data/raw/s1_filings/CTNT_2023-08-01.txt,data/raw/s1_filings/CTNT_2023-08-01_risk_factors.txt,data/raw/s1_filings/CTNT_2023-08-01_mda.txt
HRYU,cik_not_found,,,,
PXDT,cik_not_found,,,,
PRZO,no_filing,0001916241,,,
SRFM,cached,,data/raw/s1_filings/SRFM_2023-07-27.txt,data/raw/s1_filings/SRFM_2023-07-27_risk_factors.txt,data/raw/s1_filings/SRFM_2023-07-27_mda.txt
HYAC,cik_not_found,,,,
ELWS,cik_not_found,,,,
JNVR,cik_not_found,,,,
KVAC,cached,,data/raw/s1_filings/KVAC_2023-07-25.txt,data/raw/s1_filings/KVAC_2023-07-25_risk_factors.txt,data/raw/s1_filings/KVAC_2023-07-25_mda.txt
WRNT,cik_not_found,,,,
TSBX,cik_not_found,,,,
ODD,no_filing,0001907085,,,
APGE,cached,,data/raw/s1_filings/APGE_2023-07-14.txt,data/raw/s1_filings/APGE_2023-07-14_risk_factors.txt,data/raw/s1_filings/APGE_2023-07-14_mda.txt
NETD,cik_not_found,,,,
SGMT,cached,,data/raw/s1_filings/SGMT_2023-07-14.txt,data/raw/s1_filings/SGMT_2023-07-14_risk_factors.txt,data/raw/s1_filings/SGMT_2023-07-14_mda.txt
BOWN,cik_not_found,,,,
SXTP,cached,,data/raw/s1_filings/SXTP_2023-07-12.txt,data/raw/s1_filings/SXTP_2023-07-12_risk_factors.txt,data/raw/s1_filings/SXTP_2023-07-12_mda.txt
PWM,cik_not_found,,,,
INTS,cached,,data/raw/s1_filings/INTS_2023-06-30.txt,data/raw/s1_filings/INTS_2023-06-30_risk_factors.txt,data/raw/s1_filings/INTS_2023-06-30_mda.txt
VTMX,no_filing,0001969373,,,
FIHL,no_filing,0001636639,,,
KGS,cached,,data/raw/s1_filings/KGS_2023-06-29.txt,data/raw/s1_filings/KGS_2023-06-29_risk_factors.txt,data/raw/s1_filings/KGS_2023-06-29_mda.txt
SVV,cached,,data/raw/s1_filings/SVV_2023-06-29.txt,data/raw/s1_filings/SVV_2023-06-29_risk_factors.txt,data/raw/s1_filings/SVV_2023-06-29_mda.txt
BUJA,cik_not_found,,,,
GENK,cached,,data/raw/s1_filings/GENK_2023-06-28.txt,data/raw/s1_filings/GENK_2023-06-28_risk_factors.txt,data/raw/s1_filings/GENK_2023-06-28_mda.txt
AZTR,cached,,data/raw/s1_filings/AZTR_2023-06-16.txt,data/raw/s1_filings/AZTR_2023-06-16_risk_factors.txt,data/raw/s1_filings/AZTR_2023-06-16_mda.txt
BOF,cached,,data/raw/s1_filings/BOF_2023-06-16.txt,data/raw/s1_filings/BOF_2023-06-16_risk_factors.txt,data/raw/s1_filings/BOF_2023-06-16_mda.txt
CAVA,cached,,data/raw/s1_filings/CAVA_2023-06-15.txt,data/raw/s1_filings/CAVA_2023-06-15_risk_factors.txt,data/raw/s1_filings/CAVA_2023-06-15_mda.txt
ESHA,cached,,data/raw/s1_filings/ESHA_2023-06-14.txt,data/raw/s1_filings/ESHA_2023-06-14_risk_factors.txt,data/raw/s1_filings/ESHA_2023-06-14_mda.txt
ATMU,cached,,data/raw/s1_filings/ATMU_2023-05-26.txt,data/raw/s1_filings/ATMU_2023-05-26_risk_factors.txt,data/raw/s1_filings/ATMU_2023-05-26_mda.txt
ATS,no_filing,0001394832,,,
IPXX,cik_not_found,,,,
CWD,cached,,data/raw/s1_filings/CWD_2023-05-17.txt,data/raw/s1_filings/CWD_2023-05-17_risk_factors.txt,data/raw/s1_filings/CWD_2023-05-17_mda.txt
SGE,cik_not_found,,,,
ALCY,cached,,data/raw/s1_filings/ALCY_2023-05-05.txt,data/raw/s1_filings/ALCY_2023-05-05_risk_factors.txt,data/raw/s1_filings/ALCY_2023-05-05_mda.txt
SLRN,cik_not_found,,,,
KVUE,cached,,data/raw/s1_filings/KVUE_2023-05-04.txt,data/raw/s1_filings/KVUE_2023-05-04_risk_factors.txt,data/raw/s1_filings/KVUE_2023-05-04_mda.txt
GODN,cik_not_found,,,,
TRNR,cached,,data/raw/s1_filings/TRNR_2023-04-28.txt,data/raw/s1_filings/TRNR_2023-04-28_risk_factors.txt,data/raw/s1_filings/TRNR_2023-04-28_mda.txt
AACT,cik_not_found,,,,
JYD,no_filing,0001938186,,,
UCAR,no_filing,0001939780,,,
USGO,cached,,data/raw/s1_filings/USGO_2023-04-20.txt,data/raw/s1_filings/USGO_2023-04-20_risk_factors.txt,data/raw/s1_filings/USGO_2023-04-20_mda.txt
WLGS,cik_not_found,,,,
TPET,cached,,data/raw/s1_filings/TPET_2023-04-18.txt,data/raw/s1_filings/TPET_2023-04-18_risk_factors.txt,data/raw/s1_filings/TPET_2023-04-18_mda.txt
WAI,no_filing,0001938865,,,
GDTC,no_filing,0001873093,,,
VCIG,no_filing,0001930510,,,
GDHG,no_filing,0001928340,,,
ARBB,no_filing,0001930179,,,
ISPR,cached,,data/raw/s1_filings/ISPR_2023-04-04.txt,data/raw/s1_filings/ISPR_2023-04-04_risk_factors.txt,data/raw/s1_filings/ISPR_2023-04-04_mda.txt
MGIH,no_filing,0001903995,,,
MWG,no_filing,0001941500,,,
HKIT,no_filing,0001742341,,,
HSHP,no_filing,0001959455,,,
SFWL,no_filing,0001863218,,,
SYT,cik_not_found,,,,
CHSN,no_filing,0001825349,,,
HLP,no_filing,0001855557,,,
TBMC,cached,,data/raw/s1_filings/TBMC_2023-03-29.txt,data/raw/s1_filings/TBMC_2023-03-29_risk_factors.txt,data/raw/s1_filings/TBMC_2023-03-29_mda.txt
TMTC,cik_not_found,,,,
YGFGF,cik_not_found,,,,
ZJYL,no_filing,0001837821,,,
OAKU,cik_not_found,,,,
BANL,no_filing,0001914805,,,
MGRX,cached,,data/raw/s1_filings/MGRX_2023-03-21.txt,data/raw/s1_filings/MGRX_2023-03-21_risk_factors.txt,data/raw/s1_filings/MGRX_2023-03-21_mda.txt
OMH,no_filing,0001944902,,,
FORL,cik_not_found,,,,
ICG,no_filing,0001895597,,,
IZM,no_filing,0001854572,,,
AESI,no_filing,0001984060,,,
AIXI,no_filing,0001935172,,,
BMR,no_filing,0001899005,,,
SBXC,cik_not_found,,,,
DIST,cik_not_found,,,,
GXAI,cached,,data/raw/s1_filings/GXAI_2023-02-15.txt,data/raw/s1_filings/GXAI_2023-02-15_risk_factors.txt,data/raw/s1_filings/GXAI_2023-02-15_mda.txt
BFRG,cached,,data/raw/s1_filings/BFRG_2023-02-14.txt,data/raw/s1_filings/BFRG_2023-02-14_risk_factors.txt,data/raw/s1_filings/BFRG_2023-02-14_mda.txt
MARX,cik_not_found,,,,
BLAC,cik_not_found,,,,
ENLT,no_filing,0001922641,,,
MLYS,cached,,data/raw/s1_filings/MLYS_2023-02-10.txt,data/raw/s1_filings/MLYS_2023-02-10_risk_factors.txt,data/raw/s1_filings/MLYS_2023-02-10_mda.txt
PTHR,cik_not_found,,,,
HSAI,no_filing,0001861737,,,
LSDIF,cik_not_found,,,,
NXT,cached,,data/raw/s1_filings/NXT_2023-02-09.txt,data/raw/s1_filings/NXT_2023-02-09_risk_factors.txt,data/raw/s1_filings/NXT_2023-02-09_mda.txt
LICN,no_filing,0001876766,,,
ASST,cached,,data/raw/s1_filings/ASST_2023-02-03.txt,data/raw/s1_filings/ASST_2023-02-03_risk_factors.txt,data/raw/s1_filings/ASST_2023-02-03_mda.txt
GPCR,cached,,data/raw/s1_filings/GPCR_2023-02-03.txt,data/raw/s1_filings/GPCR_2023-02-03_risk_factors.txt,data/raw/s1_filings/GPCR_2023-02-03_mda.txt
CETU,cik_not_found,,,,
BREA,cik_not_found,,,,
TXO,cached,,data/raw/s1_filings/TXO_2023-01-27.txt,data/raw/s1_filings/TXO_2023-01-27_risk_factors.txt,data/raw/s1_filings/TXO_2023-01-27_mda.txt
GNLX,cached,,data/raw/s1_filings/GNLX_2023-01-26.txt,data/raw/s1_filings/GNLX_2023-01-26_risk_factors.txt,data/raw/s1_filings/GNLX_2023-01-26_mda.txt
HERE,no_filing,0001932770,,,
CVKD,cached,,data/raw/s1_filings/CVKD_2023-01-20.txt,data/raw/s1_filings/CVKD_2023-01-20_risk_factors.txt,data/raw/s1_filings/CVKD_2023-01-20_mda.txt
ISRL,cik_not_found,,,,
MGOL,cik_not_found,,,,
SKWD,cached,,data/raw/s1_filings/SKWD_2023-01-13.txt,data/raw/s1_filings/SKWD_2023-01-13_risk_factors.txt,data/raw/s1_filings/SKWD_2023-01-13_mda.txt
ONEG,no_filing,0002030834,,,
BYAH,no_filing,0001986247,,,
HIT,cached,,data/raw/s1_filings/HIT_2024-12-23.txt,data/raw/s1_filings/HIT_2024-12-23_risk_factors.txt,data/raw/s1_filings/HIT_2024-12-23_mda.txt
TDAC,cached,,data/raw/s1_filings/TDAC_2024-12-23.txt,data/raw/s1_filings/TDAC_2024-12-23_risk_factors.txt,data/raw/s1_filings/TDAC_2024-12-23_mda.txt
RANG,cached,,data/raw/s1_filings/RANG_2024-12-20.txt,data/raw/s1_filings/RANG_2024-12-20_risk_factors.txt,data/raw/s1_filings/RANG_2024-12-20_mda.txt
YAAS,no_filing,0001964946,,,
LSE,no_filing,0001985139,,,
NCEW,no_filing,0001968043,,,
YSXT,no_filing,0001993463,,,
AVR,cached,,data/raw/s1_filings/AVR_2024-12-13.txt,data/raw/s1_filings/AVR_2024-12-13_risk_factors.txt,data/raw/s1_filings/AVR_2024-12-13_mda.txt
DRDB,cached,,data/raw/s1_filings/DRDB_2024-12-13.txt,data/raw/s1_filings/DRDB_2024-12-13_risk_factors.txt,data/raw/s1_filings/DRDB_2024-12-13_mda.txt
MLAC,cached,,data/raw/s1_filings/MLAC_2024-12-13.txt,data/raw/s1_filings/MLAC_2024-12-13_risk_factors.txt,data/raw/s1_filings/MLAC_2024-12-13_mda.txt
NTCL,no_filing,0001927578,,,
TTAN,cached,,data/raw/s1_filings/TTAN_2024-12-12.txt,data/raw/s1_filings/TTAN_2024-12-12_risk_factors.txt,data/raw/s1_filings/TTAN_2024-12-12_mda.txt
JACS,cached,,data/raw/s1_filings/JACS_2024-12-10.txt,data/raw/s1_filings/JACS_2024-12-10_risk_factors.txt,data/raw/s1_filings/JACS_2024-12-10_mda.txt
NAMI,no_filing,0001967631,,,
LNKS,no_filing,0001972074,,,
SPHA,cik_not_found,,,,
ZSPC,cached,,data/raw/s1_filings/ZSPC_2024-12-05.txt,data/raw/s1_filings/ZSPC_2024-12-05_risk_factors.txt,data/raw/s1_filings/ZSPC_2024-12-05_mda.txt
TAVI,cached,,data/raw/s1_filings/TAVI_2024-12-04.txt,data/raw/s1_filings/TAVI_2024-12-04_risk_factors.txt,data/raw/s1_filings/TAVI_2024-12-04_mda.txt
JUNS,cached,,data/raw/s1_filings/JUNS_2024-12-03.txt,data/raw/s1_filings/JUNS_2024-12-03_risk_factors.txt,data/raw/s1_filings/JUNS_2024-12-03_mda.txt
BRIA,no_filing,0002000230,,,
GRO,no_filing,0001472326,,,
PONY,no_filing,0001969302,,,
VENU,cached,,data/raw/s1_filings/VENU_2024-11-27.txt,data/raw/s1_filings/VENU_2024-11-27_risk_factors.txt,data/raw/s1_filings/VENU_2024-11-27_mda.txt
CGTL,no_filing,0001967822,,,
FACT,cached,,data/raw/s1_filings/FACT_2024-11-26.txt,data/raw/s1_filings/FACT_2024-11-26_risk_factors.txt,data/raw/s1_filings/FACT_2024-11-26_mda.txt
WYHG,no_filing,0001999860,,,
IPST,cached,,data/raw/s1_filings/IPST_2024-11-22.txt,data/raw/s1_filings/IPST_2024-11-22_risk_factors.txt,data/raw/s1_filings/IPST_2024-11-22_mda.txt
MSW,no_filing,0001956166,,,
DYNX,cik_not_found,,,,
ETHM,cached,,data/raw/s1_filings/ETHM_2024-11-21.txt,data/raw/s1_filings/ETHM_2024-11-21_risk_factors.txt,data/raw/s1_filings/ETHM_2024-11-21_mda.txt
NOEM,cached,,data/raw/s1_filings/NOEM_2024-11-21.txt,data/raw/s1_filings/NOEM_2024-11-21_risk_factors.txt,data/raw/s1_filings/NOEM_2024-11-21_mda.txt
HSPT,cached,,data/raw/s1_filings/HSPT_2024-11-15.txt,data/raw/s1_filings/HSPT_2024-11-15_risk_factors.txt,data/raw/s1_filings/HSPT_2024-11-15_mda.txt
ASPC,cached,,data/raw/s1_filings/ASPC_2024-11-08.txt,data/raw/s1_filings/ASPC_2024-11-08_risk_factors.txt,data/raw/s1_filings/ASPC_2024-11-08_mda.txt
WLAC,cached,,data/raw/s1_filings/WLAC_2024-11-08.txt,data/raw/s1_filings/WLAC_2024-11-08_risk_factors.txt,data/raw/s1_filings/WLAC_2024-11-08_mda.txt
GSRT,cik_not_found,,,,
BACQ,cik_not_found,,,,
NTWO,cached,,data/raw/s1_filings/NTWO_2024-11-01.txt,data/raw/s1_filings/NTWO_2024-11-01_risk_factors.txt,data/raw/s1_filings/NTWO_2024-11-01_mda.txt
GELS,no_filing,0001920092,,,
PLRZ,no_filing,0001893645,,,
SEPN,cached,,data/raw/s1_filings/SEPN_2024-10-25.txt,data/raw/s1_filings/SEPN_2024-10-25_risk_factors.txt,data/raw/s1_filings/SEPN_2024-10-25_mda.txt
WRD,no_filing,0001867729,,,
BEAG,cached,,data/raw/s1_filings/BEAG_2024-10-24.txt,data/raw/s1_filings/BEAG_2024-10-24_risk_factors.txt,data/raw/s1_filings/BEAG_2024-10-24_mda.txt
CHAR,cached,,data/raw/s1_filings/CHAR_2024-10-24.txt,data/raw/s1_filings/CHAR_2024-10-24_risk_factors.txt,data/raw/s1_filings/CHAR_2024-10-24_mda.txt
INGM,cached,,data/raw/s1_filings/INGM_2024-10-24.txt,data/raw/s1_filings/INGM_2024-10-24_risk_factors.txt,data/raw/s1_filings/INGM_2024-10-24_mda.txt
OACC,cached,,data/raw/s1_filings/OACC_2024-10-24.txt,data/raw/s1_filings/OACC_2024-10-24_risk_factors.txt,data/raw/s1_filings/OACC_2024-10-24_mda.txt
FGL,no_filing,0001989930,,,
LBGJ,no_filing,0001896425,,,
ROLR,cached,,data/raw/s1_filings/ROLR_2024-10-23.txt,data/raw/s1_filings/ROLR_2024-10-23_risk_factors.txt,data/raw/s1_filings/ROLR_2024-10-23_mda.txt
SAG,cik_not_found,,,,
ALDF,cached,,data/raw/s1_filings/ALDF_2024-10-22.txt,data/raw/s1_filings/ALDF_2024-10-22_risk_factors.txt,data/raw/s1_filings/ALDF_2024-10-22_mda.txt
HUHU,no_filing,0001945415,,,
ORIS,no_filing,0001964664,,,
SPHL,no_filing,0002002236,,,
PTLE,no_filing,0002016337,,,
SFHG,no_filing,0001926792,,,
CAMP,cached,,data/raw/s1_filings/CAMP_2024-10-11.txt,data/raw/s1_filings/CAMP_2024-10-11_risk_factors.txt,data/raw/s1_filings/CAMP_2024-10-11_mda.txt
CBLL,cached,,data/raw/s1_filings/CBLL_2024-10-11.txt,data/raw/s1_filings/CBLL_2024-10-11_risk_factors.txt,data/raw/s1_filings/CBLL_2024-10-11_mda.txt
CCIR,cik_not_found,,,,
RDAC,cached,,data/raw/s1_filings/RDAC_2024-10-11.txt,data/raw/s1_filings/RDAC_2024-10-11_risk_factors.txt,data/raw/s1_filings/RDAC_2024-10-11_mda.txt
STFS,no_filing,0002003061,,,
UPB,cached,,data/raw/s1_filings/UPB_2024-10-11.txt,data/raw/s1_filings/UPB_2024-10-11_risk_factors.txt,data/raw/s1_filings/UPB_2024-10-11_mda.txt
CLIK,no_filing,0002020027,,,
KLC,cached,,data/raw/s1_filings/KLC_2024-10-09.txt,data/raw/s1_filings/KLC_2024-10-09_risk_factors.txt,data/raw/s1_filings/KLC_2024-10-09_mda.txt
LPBB,cached,,data/raw/s1_filings/LPBB_2024-10-08.txt,data/raw/s1_filings/LPBB_2024-10-08_risk_factors.txt,data/raw/s1_filings/LPBB_2024-10-08_mda.txt
SKK,no_filing,0001991261,,,
CBNA,cached,,data/raw/s1_filings/CBNA_2024-10-04.txt,data/raw/s1_filings/CBNA_2024-10-04_risk_factors.txt,data/raw/s1_filings/CBNA_2024-10-04_mda.txt
FLX,no_filing,0001858724,,,
FVR,no_filing,0001988494,,,
SARO,cached,,data/raw/s1_filings/SARO_2024-10-02.txt,data/raw/s1_filings/SARO_2024-10-02_risk_factors.txt,data/raw/s1_filings/SARO_2024-10-02_mda.txt
WCT,no_filing,0001990251,,,
HTLM,no_filing,0002023153,,,
ZJK,no_filing,0001941506,,,
BIOA,cached,,data/raw/s1_filings/BIOA_2024-09-26.txt,data/raw/s1_filings/BIOA_2024-09-26_risk_factors.txt,data/raw/s1_filings/BIOA_2024-09-26_mda.txt
BKV,cached,,data/raw/s1_filings/BKV_2024-09-26.txt,data/raw/s1_filings/BKV_2024-09-26_risk_factors.txt,data/raw/s1_filings/BKV_2024-09-26_mda.txt
GRDN,cached,,data/raw/s1_filings/GRDN_2024-09-26.txt,data/raw/s1_filings/GRDN_2024-09-26_risk_factors.txt,data/raw/s1_filings/GRDN_2024-09-26_mda.txt
IBG,no_filing,0001924482,,,
LGCY,cached,,data/raw/s1_filings/LGCY_2024-09-26.txt,data/raw/s1_filings/LGCY_2024-09-26_risk_factors.txt,data/raw/s1_filings/LGCY_2024-09-26_mda.txt
PC,no_filing,0001998056,,,
CAPN,cached,,data/raw/s1_filings/CAPN_2024-09-20.txt,data/raw/s1_filings/CAPN_2024-09-20_risk_factors.txt,data/raw/s1_filings/CAPN_2024-09-20_mda.txt
GLE,no_filing,0001908705,,,
YHNA,cached,,data/raw/s1_filings/YHNA_2024-09-18.txt,data/raw/s1_filings/YHNA_2024-09-18_risk_factors.txt,data/raw/s1_filings/YHNA_2024-09-18_mda.txt
IBO,cached,,data/raw/s1_filings/IBO_2024-09-16.txt,data/raw/s1_filings/IBO_2024-09-16_risk_factors.txt,data/raw/s1_filings/IBO_2024-09-16_mda.txt
KAPA,cached,,data/raw/s1_filings/KAPA_2024-09-16.txt,data/raw/s1_filings/KAPA_2024-09-16_risk_factors.txt,data/raw/s1_filings/KAPA_2024-09-16_mda.txt
BCAX,cached,,data/raw/s1_filings/BCAX_2024-09-13.txt,data/raw/s1_filings/BCAX_2024-09-13_risk_factors.txt,data/raw/s1_filings/BCAX_2024-09-13_mda.txt
MBX,cached,,data/raw/s1_filings/MBX_2024-09-13.txt,data/raw/s1_filings/MBX_2024-09-13_risk_factors.txt,data/raw/s1_filings/MBX_2024-09-13_mda.txt
ZBIO,cached,,data/raw/s1_filings/ZBIO_2024-09-13.txt,data/raw/s1_filings/ZBIO_2024-09-13_risk_factors.txt,data/raw/s1_filings/ZBIO_2024-09-13_mda.txt
FVN,cached,,data/raw/s1_filings/FVN_2024-09-12.txt,data/raw/s1_filings/FVN_2024-09-12_risk_factors.txt,data/raw/s1_filings/FVN_2024-09-12_mda.txt
GLXG,no_filing,0001905920,,,
TDTH,no_filing,0001983550,,,
XCH,no_filing,0001979887,,,
POLE,cached,,data/raw/s1_filings/POLE_2024-09-06.txt,data/raw/s1_filings/POLE_2024-09-06_risk_factors.txt,data/raw/s1_filings/POLE_2024-09-06_mda.txt
VCIC,cik_not_found,,,,
ITOC,no_filing,0001970544,,,
PMAX,no_filing,0002012096,,,
GIG,cached,,data/raw/s1_filings/GIG_2024-08-29.txt,data/raw/s1_filings/GIG_2024-08-29_risk_factors.txt,data/raw/s1_filings/GIG_2024-08-29_mda.txt
AZI,no_filing,0001959726,,,
BSII,cik_not_found,,,,
SPAI,cached,,data/raw/s1_filings/SPAI_2024-08-28.txt,data/raw/s1_filings/SPAI_2024-08-28_risk_factors.txt,data/raw/s1_filings/SPAI_2024-08-28_mda.txt
JBDI,no_filing,0001964314,,,
RITR,no_filing,0001951229,,,
WOK,no_filing,0001929783,,,
HOND,cik_not_found,,,,
SBXD,cached,,data/raw/s1_filings/SBXD_2024-08-16.txt,data/raw/s1_filings/SBXD_2024-08-16_risk_factors.txt,data/raw/s1_filings/SBXD_2024-08-16_mda.txt
YXT,no_filing,0001872090,,,
ACTU,cached,,data/raw/s1_filings/ACTU_2024-08-13.txt,data/raw/s1_filings/ACTU_2024-08-13_risk_factors.txt,data/raw/s1_filings/ACTU_2024-08-13_mda.txt
CEP,cik_not_found,,,,
VACH,cached,,data/raw/s1_filings/VACH_2024-08-09.txt,data/raw/s1_filings/VACH_2024-08-09_risk_factors.txt,data/raw/s1_filings/VACH_2024-08-09_mda.txt
EQV,cik_not_found,,,,
AAM,cik_not_found,,,,
MBAV,cached,,data/raw/s1_filings/MBAV_2024-08-01.txt,data/raw/s1_filings/MBAV_2024-08-01_risk_factors.txt,data/raw/s1_filings/MBAV_2024-08-01_mda.txt
OSTX,cached,,data/raw/s1_filings/OSTX_2024-08-01.txt,data/raw/s1_filings/OSTX_2024-08-01_risk_factors.txt,data/raw/s1_filings/OSTX_2024-08-01_mda.txt
NIPG,no_filing,0001966233,,,
CON,cached,,data/raw/s1_filings/CON_2024-07-25.txt,data/raw/s1_filings/CON_2024-07-25_risk_factors.txt,data/raw/s1_filings/CON_2024-07-25_mda.txt
DTSQ,cached,,data/raw/s1_filings/DTSQ_2024-07-25.txt,data/raw/s1_filings/DTSQ_2024-07-25_risk_factors.txt,data/raw/s1_filings/DTSQ_2024-07-25_mda.txt
LINE,no_filing,0001868159,,,
ORKT,no_filing,0001979407,,,
BLMZ,cik_not_found,,,,
OS,cik_not_found,,,,
ZDAI,no_filing,0001966678,,,
ARTV,cached,,data/raw/s1_filings/ARTV_2024-07-19.txt,data/raw/s1_filings/ARTV_2024-07-19_risk_factors.txt,data/raw/s1_filings/ARTV_2024-07-19_mda.txt
QMMM,no_filing,0001971542,,,
ARDT,download_error: 404 Client Error: Not Found for url: https://www.sec.gov/Archives/edgar/data/1756655/000119312524178802/d754933ds1a.htm,0001756655,,,
TWFG,cached,,data/raw/s1_filings/TWFG_2024-07-18.txt,data/raw/s1_filings/TWFG_2024-07-18_risk_factors.txt,data/raw/s1_filings/TWFG_2024-07-18_mda.txt
ICON,no_filing,0001995574,,,
LPAA,cached,,data/raw/s1_filings/LPAA_2024-07-12.txt,data/raw/s1_filings/LPAA_2024-07-12_risk_factors.txt,data/raw/s1_filings/LPAA_2024-07-12_mda.txt
SIMA,cached,,data/raw/s1_filings/SIMA_2024-07-10.txt,data/raw/s1_filings/SIMA_2024-07-10_risk_factors.txt,data/raw/s1_filings/SIMA_2024-07-10_mda.txt
EHGO,no_filing,0001879754,,,
EURK,cached,,data/raw/s1_filings/EURK_2024-07-02.txt,data/raw/s1_filings/EURK_2024-07-02_risk_factors.txt,data/raw/s1_filings/EURK_2024-07-02_mda.txt
ALMS,cached,,data/raw/s1_filings/ALMS_2024-06-28.txt,data/raw/s1_filings/ALMS_2024-06-28_risk_factors.txt,data/raw/s1_filings/ALMS_2024-06-28_mda.txt
LB,cached,,data/raw/s1_filings/LB_2024-06-28.txt,data/raw/s1_filings/LB_2024-06-28_risk_factors.txt,data/raw/s1_filings/LB_2024-06-28_mda.txt
LSH,cached,,data/raw/s1_filings/LSH_2024-06-28.txt,data/raw/s1_filings/LSH_2024-06-28_risk_factors.txt,data/raw/s1_filings/LSH_2024-06-28_mda.txt
TBN,cached,,data/raw/s1_filings/TBN_2024-06-27.txt,data/raw/s1_filings/TBN_2024-06-27_risk_factors.txt,data/raw/s1_filings/TBN_2024-06-27_mda.txt
WBTN,cached,,data/raw/s1_filings/WBTN_2024-06-27.txt,data/raw/s1_filings/WBTN_2024-06-27_risk_factors.txt,data/raw/s1_filings/WBTN_2024-06-27_mda.txt
GRAF,cached,,data/raw/s1_filings/GRAF_2024-06-26.txt,data/raw/s1_filings/GRAF_2024-06-26_risk_factors.txt,data/raw/s1_filings/GRAF_2024-06-26_mda.txt
RECT,no_filing,0001995116,,,
CUB,cached,,data/raw/s1_filings/CUB_2024-06-18.txt,data/raw/s1_filings/CUB_2024-06-18_risk_factors.txt,data/raw/s1_filings/CUB_2024-06-18_mda.txt
FSHP,cached,,data/raw/s1_filings/FSHP_2024-06-18.txt,data/raw/s1_filings/FSHP_2024-06-18_risk_factors.txt,data/raw/s1_filings/FSHP_2024-06-18_mda.txt
MACI,cached,,data/raw/s1_filings/MACI_2024-06-18.txt,data/raw/s1_filings/MACI_2024-06-18_risk_factors.txt,data/raw/s1_filings/MACI_2024-06-18_mda.txt
TEM,cached,,data/raw/s1_filings/TEM_2024-06-14.txt,data/raw/s1_filings/TEM_2024-06-14_risk_factors.txt,data/raw/s1_filings/TEM_2024-06-14_mda.txt
PCSC,cached,,data/raw/s1_filings/PCSC_2024-06-12.txt,data/raw/s1_filings/PCSC_2024-06-12_risk_factors.txt,data/raw/s1_filings/PCSC_2024-06-12_mda.txt
ALF,cached,,data/raw/s1_filings/ALF_2024-06-11.txt,data/raw/s1_filings/ALF_2024-06-11_risk_factors.txt,data/raw/s1_filings/ALF_2024-06-11_mda.txt
CHEB,cik_not_found,,,,
RAPP,cached,,data/raw/s1_filings/RAPP_2024-06-07.txt,data/raw/s1_filings/RAPP_2024-06-07_risk_factors.txt,data/raw/s1_filings/RAPP_2024-06-07_mda.txt
WAY,cached,,data/raw/s1_filings/WAY_2024-06-07.txt,data/raw/s1_filings/WAY_2024-06-07_risk_factors.txt,data/raw/s1_filings/WAY_2024-06-07_mda.txt
FLYE,cached,,data/raw/s1_filings/FLYE_2024-06-06.txt,data/raw/s1_filings/FLYE_2024-06-06_risk_factors.txt,data/raw/s1_filings/FLYE_2024-06-06_mda.txt
GAUZ,no_filing,0001781446,,,
NAKA,cached,,data/raw/s1_filings/NAKA_2024-05-31.txt,data/raw/s1_filings/NAKA_2024-05-31_risk_factors.txt,data/raw/s1_filings/NAKA_2024-05-31_mda.txt
BOW,cached,,data/raw/s1_filings/BOW_2024-05-23.txt,data/raw/s1_filings/BOW_2024-05-23_risk_factors.txt,data/raw/s1_filings/BOW_2024-05-23_mda.txt
HDL,no_filing,0001995306,,,
RFAI,cached,,data/raw/s1_filings/RFAI_2024-05-17.txt,data/raw/s1_filings/RFAI_2024-05-17_risk_factors.txt,data/raw/s1_filings/RFAI_2024-05-17_mda.txt
JDZG,no_filing,0001976908,,,
RAY,no_filing,0001948443,,,
BTOC,cached,,data/raw/s1_filings/BTOC_2024-05-14.txt,data/raw/s1_filings/BTOC_2024-05-14_risk_factors.txt,data/raw/s1_filings/BTOC_2024-05-14_mda.txt
ZK,cik_not_found,,,,
GPAT,cached,,data/raw/s1_filings/GPAT_2024-05-09.txt,data/raw/s1_filings/GPAT_2024-05-09_risk_factors.txt,data/raw/s1_filings/GPAT_2024-05-09_mda.txt
PAL,cached,,data/raw/s1_filings/PAL_2024-05-09.txt,data/raw/s1_filings/PAL_2024-05-09_risk_factors.txt,data/raw/s1_filings/PAL_2024-05-09_mda.txt
SVCO,cached,,data/raw/s1_filings/SVCO_2024-05-09.txt,data/raw/s1_filings/SVCO_2024-05-09_risk_factors.txt,data/raw/s1_filings/SVCO_2024-05-09_mda.txt
NNE,cached,,data/raw/s1_filings/NNE_2024-05-08.txt,data/raw/s1_filings/NNE_2024-05-08_risk_factors.txt,data/raw/s1_filings/NNE_2024-05-08_mda.txt
CCIX,cached,,data/raw/s1_filings/CCIX_2024-05-02.txt,data/raw/s1_filings/CCIX_2024-05-02_risk_factors.txt,data/raw/s1_filings/CCIX_2024-05-02_mda.txt
VIK,no_filing,0001745201,,,
ZONE,cached,,data/raw/s1_filings/ZONE_2024-04-26.txt,data/raw/s1_filings/ZONE_2024-04-26_risk_factors.txt,data/raw/s1_filings/ZONE_2024-04-26_mda.txt
